label,old_label,classifier,split_text
0,0.0,IfKnowDebtor,嗯 认识 有 什么 事 么 ？
1,1.0,IfKnowDebtor,怎么 可能 有人 起 这种 名字 呢   太 难听 了   没意思
0,0.0,IfKnowDebtor,找 不到
0,0.0,IfKnowDebtor,她 是 我姨爹
0,0.0,IfKnowDebtor,是 他 爱人
1,1.0,IfKnowDebtor,不 记得 了
0,1.0,IfKnowDebtor,我 不是   有 什么 事 我 可以 转告
0,0.0,IfKnowDebtor,我 是 他 姥姥
0,0.0,IfKnowDebtor,我 是 他 邻居
0,0.0,IfKnowDebtor,她 是 我 的 前女友
1,1.0,IfKnowDebtor,不 认识 ！
1,1.0,IfKnowDebtor,不 知道 啊
0,0.0,IfKnowDebtor,他 手机号 送 我 了   有事 ？
0,0.0,IfKnowDebtor,找 他 什么 事
0,0.0,IfKnowDebtor,恩 我 认识
1,1.0,IfKnowDebtor,没 印象
0,0.0,IfKnowDebtor,和 他 父母 说 一下
0,1.0,IfKnowDebtor,联系方式 都 拉 黑 了
0,0.0,IfKnowDebtor,我 是 他 家人
1,1.0,IfKnowDebtor,但愿 我能 结交到 拥有 这样 美好 名字 的 人
0,0.0,IfKnowDebtor,她 是 我 的 同窗
1,1.0,IfKnowDebtor,没有 联系
0,0.0,IfKnowDebtor,她 是 我 姑姑
0,1.0,IfKnowDebtor,转告 不了
0,0.0,IfKnowDebtor,嗯 ？
1,1.0,IfKnowDebtor,我 不 清楚 你 说 的 谁
0,0.0,IfKnowDebtor,她 是 我 邻居
0,0.0,IfKnowDebtor,恩   我 认识
0,0.0,IfKnowDebtor,我们 是 同事 关系
1,1.0,IfKnowDebtor,再 打 我 投诉 了
1,1.0,IfKnowDebtor,我 没 听 过 这个 名字
1,1.0,IfKnowDebtor,名字 太 难听 了
0,0.0,IfKnowDebtor,他 生病 了
0,0.0,IfKnowDebtor,认识 啊   我 是 他 同学
0,0.0,IfKnowDebtor,俺 是 他 爸
1,1.0,IfKnowDebtor,他 是 谁 ？
0,0.0,IfKnowDebtor,他 是 我 同学
0,0.0,IfKnowDebtor,他 是 我 的 奶奶
0,0.0,IfKnowDebtor,他 是 我 的 朋友
0,0.0,IfKnowDebtor,我 现在 来 联系 他
0,0.0,IfKnowDebtor,我 是 他 的 朋友
0,0.0,IfKnowDebtor,我 是 她 朋友
1,1.0,IfKnowDebtor,都 给 你 说 了   别 再 打 了   你 听不懂 吗 ？
0,0.0,IfKnowDebtor,那 是 我 姐姐
1,0.0,IfKnowDebtor,死 了
1,1.0,IfKnowDebtor,不 认识   我 这 台湾 你 看清楚 号码
0,0.0,IfKnowDebtor,已经 转告 了
0,0.0,IfKnowDebtor,找 他 什么 事
0,0.0,IfKnowDebtor,有 印象   没聊 过 。
0,0.0,IfKnowDebtor,她 是 我 的 爷爷
1,1.0,IfKnowDebtor,听 都 没 听 过
0,0.0,IfKnowDebtor,他 是 我 的 亲戚
0,0.0,IfKnowDebtor,我 是 他 的 大爷
0,0.0,IfKnowDebtor,他 不 在 这边
1,1.0,IfKnowDebtor,不 懂 你 说 什么   不 认识
0,0.0,IfKnowDebtor,恩 怎么 了
1,1.0,IfKnowDebtor,认求 不到 哦 哈哈哈
0,0.0,IfKnowDebtor,我 可以 帮 你 转告
1,1.0,IfKnowDebtor,我 真的 不 认识
1,1.0,IfKnowDebtor,不 认识 再见
1,1.0,IfKnowDebtor,我 是 王二麻
1,1.0,IfKnowDebtor,我 不 清楚
0,0.0,IfKnowDebtor,他 是 我 的 前男友
1,1.0,IfKnowDebtor,再 打电话 报警
0,0.0,IfKnowDebtor,认识   我 是 他 领导 。 有事 我 可以 传达
0,0.0,IfKnowDebtor,她 是 我 的 前男友
1,1.0,IfKnowDebtor,他 谁 啊
1,1.0,IfKnowDebtor,不 认识   你 他 妈 是 谁
0,0.0,IfKnowDebtor,他 是 我 二舅
0,0.0,IfKnowDebtor,我 是 他 的 妈妈
0,0.0,IfKnowDebtor,我 是 他 某某   会 转告
1,1.0,IfKnowDebtor,怎么 可能 有人 起 这 名字
0,0.0,IfKnowDebtor,现在 联系 不上
1,1.0,IfKnowDebtor,找错 人 了
0,0.0,IfKnowDebtor,他 去 外地 了   找 他 什么 事情 ？
1,1.0,IfKnowDebtor,这个 号码 我 才 换 的
0,0.0,IfKnowDebtor,他 回家 去 了
1,1.0,IfKnowDebtor,别打我 电话
0,0.0,IfKnowDebtor,现在 没有 联系 了
1,1.0,IfKnowDebtor,俺 不 晓得 呢
0,0.0,IfKnowDebtor,我 认识 他   但是 很久 不 联系 了
0,0.0,IfKnowDebtor,已经 有人 联系 过 我 了
1,1.0,IfKnowDebtor,我 身边 没有 人 认识   你 在 问下 别人 吧 。
0,0.0,IfKnowDebtor,晓得   没意思
0,0.0,IfKnowDebtor,他 坐牢 去 了
1,1.0,IfKnowDebtor,哈哈   打错 了
0,0.0,IfKnowDebtor,她 是 我 同窗
0,0.0,IfKnowDebtor,我 是 她 的 妈妈
0,0.0,IfKnowDebtor,你好 我 是 他 朋友
0,0.0,IfKnowDebtor,好久 以前 的 朋友 。
0,0.0,IfKnowDebtor,大学 同学   很久 不 联系 了 。
0,0.0,IfKnowDebtor,嗯   我们 是 xxx
0,0.0,IfKnowDebtor,认识   你 谁 啊 ？
0,0.0,IfKnowDebtor,我 和 他 是 朋友
0,0.0,IfKnowDebtor,认识 啊   他 是 我 一个 客户   怎么 了
0,0.0,IfKnowDebtor,有 朋友
0,0.0,IfKnowDebtor,我 是 他 舅舅
0,0.0,IfKnowDebtor,同事
1,1.0,IfKnowDebtor,不 认识
0,0.0,IfKnowDebtor,认识 我 在 外地 不 知道 情况 或债 在 外地
0,0.0,IfKnowDebtor,她 是 我 的 亲戚
0,0.0,IfKnowDebtor,我 是 她 的 奶奶
0,0.0,IfKnowDebtor,他 是 我 的 妈妈
0,0.0,IfKnowDebtor,我 是 他 母亲
1,1.0,IfKnowDebtor,不是 不是
0,0.0,IfKnowDebtor,嗯 知道
0,0.0,IfKnowDebtor,打架 被 抓 了
0,0.0,IfKnowDebtor,我 是 他 哥 呢
0,0.0,IfKnowDebtor,我 是 他 好 哥们
1,1.0,IfKnowDebtor,没 印象 了
0,0.0,IfKnowDebtor,我 是 他 的 姨夫
1,1.0,IfKnowDebtor,认求 不到
0,0.0,IfKnowDebtor,我 晓得
1,1.0,IfKnowDebtor,怎么 可能 有人 起 这种 名字 呢   太 难听 了 者
0,0.0,IfKnowDebtor,是 他 以前 的 客户
1,1.0,IfKnowDebtor,不 对 啊
0,0.0,IfKnowDebtor,俺 是 他 妈
0,0.0,IfKnowDebtor,他 不 在 这里 哈
0,0.0,IfKnowDebtor,他 是 我 的 爷爷
1,1.0,IfKnowDebtor,这个 人 是 谁 啊
1,1.0,IfKnowDebtor,谁 啊   不 认识
0,0.0,IfKnowDebtor,我 是 他 的 爸爸
1,1.0,IfKnowDebtor,请 不要 在 打 这个 电话 了
0,0.0,IfKnowDebtor,我 是 他 XXX
0,0.0,IfKnowDebtor,认识   我 是 他 妈
1,1.0,IfKnowDebtor,走开
1,1.0,IfKnowDebtor,不 晓得 哇
0,0.0,IfKnowDebtor,同学
0,0.0,IfKnowDebtor,认识 他
0,0.0,IfKnowDebtor,我 哥哥
1,1.0,IfKnowDebtor,这 明显 是 不 可能 的
0,0.0,IfKnowDebtor,喝酒 认识 的   没 联系
1,1.0,IfKnowDebtor,怎么 可能 有人 起 这种 名字 呢   太 难听 了 了
0,0.0,IfKnowDebtor,他 出去 了   等 回来 回复 你
0,0.0,IfKnowDebtor,嗯   我 认识 唉
0,0.0,IfKnowDebtor,我 是 她 的 姨爹
1,1.0,IfKnowDebtor,我 号码 刚 办理 的
1,1.0,IfKnowDebtor,不 晓得   打错 了
1,1.0,IfKnowDebtor,没听说过 阿
0,0.0,IfKnowDebtor,他 是 我 姐姐
0,0.0,IfKnowDebtor,他 几年 没 回家 了
1,1.0,IfKnowDebtor,不 晓得 是 哪个 喃
0,0.0,IfKnowDebtor,她 是 我 妈
0,0.0,IfKnowDebtor,以前 同事   怎么 了
0,0.0,IfKnowDebtor,她 是 我 女朋友
0,0.0,IfKnowDebtor,他 现在 不 在   你 有事吗
1,0.0,IfKnowDebtor,认识   但是 他 已经 死 了 几年 了
0,0.0,IfKnowDebtor,只是 朋友
0,0.0,IfKnowDebtor,他 现在 不 在
1,1.0,IfKnowDebtor,不 认识   他 谁 啊 ？
1,1.0,IfKnowDebtor,见鬼 老   不 认识
1,1.0,IfKnowDebtor,我 刚换 的 号码 。
0,0.0,IfKnowDebtor,他 是 我 姑姑
0,0.0,IfKnowDebtor,以前 同事   怎么 了
1,1.0,IfKnowDebtor,他 是 谁 啊
0,0.0,IfKnowDebtor,她 在 唱歌
1,1.0,IfKnowDebtor,没 交集
0,0.0,IfKnowDebtor,他 是 我 同窗
0,1.0,IfKnowDebtor,不 熟悉
1,1.0,IfKnowDebtor,别 打电话 了
1,1.0,IfKnowDebtor,我 号码 刚换 的
0,0.0,IfKnowDebtor,不想 说 关于 他 的 事
0,0.0,IfKnowDebtor,我 是 他 老婆
1,0.0,IfKnowDebtor,他 死 掉 了
0,0.0,IfKnowDebtor,我 是 他 同学
0,0.0,IfKnowDebtor,我待 你 去 找
0,0.0,IfKnowDebtor,你 要 找到 他 和 我 说 一下
1,1.0,IfKnowDebtor,有 什么 事 都 不要 找 我
0,0.0,IfKnowDebtor,我 是 他 女友
1,1.0,IfKnowDebtor,这卡 是 我 刚 办理 的
1,1.0,IfKnowDebtor,我 身边 没有 姓张 的 人
0,0.0,IfKnowDebtor,好像 是 某某 的 朋友
0,0.0,IfKnowDebtor,之前 朋友 好久 不 联系 了
0,0.0,IfKnowDebtor,俺 是 他 姨
1,1.0,IfKnowDebtor,没 印象   他 是 一个 明星 吗
1,1.0,IfKnowDebtor,他 是 哪个 ？
1,1.0,IfKnowDebtor,从来 没 听 过 名字
1,1.0,IfKnowDebtor,脑子 有病 吧 哇
0,1.0,IfKnowDebtor,你 找 他 啊
1,1.0,IfKnowDebtor,我 不 知道
1,1.0,IfKnowDebtor,名字 太 难听
1,1.0,IfKnowDebtor,不 认识   不要 再 打 过来 了 啊
0,0.0,IfKnowDebtor,嗯 。 认识
1,1.0,IfKnowDebtor,我 不 晓得 这个 人 是 哪个
0,0.0,IfKnowDebtor,她 在 冰箱 里
0,0.0,IfKnowDebtor,他 马上 过来
0,0.0,IfKnowDebtor,她 在 冰箱 里
0,0.0,IfKnowDebtor,会 跟 他 说 的
0,0.0,IfKnowDebtor,我 是 他 女朋友
0,0.0,IfKnowDebtor,我 是 他 妈妈
0,0.0,IfKnowDebtor,他 在 办事   我 可以 转告
0,0.0,IfKnowDebtor,认识   他 出门 了   现在 不 在   等会儿 打 过来 吧
0,0.0,IfKnowDebtor,你 也 帮帮 找 找 他
0,0.0,IfKnowDebtor,嗯 哼   啥事
0,0.0,IfKnowDebtor,我 和 她 是 朋友
0,0.0,IfKnowDebtor,家人
1,1.0,IfKnowDebtor,XX 是 谁   我 不 认识
0,0.0,IfKnowDebtor,我们 之前 是 同事
0,0.0,IfKnowDebtor,我 是 她 的 前女友
1,1.0,IfKnowDebtor,我 不 清楚 你 说 的 什么
0,0.0,IfKnowDebtor,他 是 我 的 工友
0,0.0,IfKnowDebtor,他 就 在 我 旁边
0,0.0,IfKnowDebtor,是 他 妈
0,0.0,IfKnowDebtor,他 欠 我 钱
0,0.0,IfKnowDebtor,他 还 欠 我 钱   现在 找 不到 他
0,0.0,IfKnowDebtor,他 没 在   待会 我 让 他 联系 你
1,1.0,IfKnowDebtor,你 再 打 我 电话 我要 骂人 了 ！
1,1.0,IfKnowDebtor,这 名字 太 好笑 了
0,0.0,IfKnowDebtor,我 是 她 上司
1,1.0,IfKnowDebtor,怎么 可能 有人 叫 着 名字
0,1.0,IfKnowDebtor,你 自己 联系 他
1,1.0,IfKnowDebtor,不 认识 哈哈哈
0,0.0,IfKnowDebtor,他 是 我 奶奶
0,0.0,IfKnowDebtor,我 是 她 姨夫
0,0.0,IfKnowDebtor,我 是 他 的 房东
1,1.0,IfKnowDebtor,脑子 有病 吧   没意思
1,1.0,IfKnowDebtor,记不得
0,0.0,IfKnowDebtor,他 好像 最近 电话 停机 了
0,0.0,IfKnowDebtor,你 找 他
0,0.0,IfKnowDebtor,我 是 他 的 工友
1,1.0,IfKnowDebtor,滚   你们 再 打 我 就   信不信 我 让 你们 吃不了兜着走
0,0.0,IfKnowDebtor,是 的   我 很 忙
1,1.0,IfKnowDebtor,我 怎么 可能 认识 ？
0,0.0,IfKnowDebtor,我 是 她 亲戚
0,0.0,IfKnowDebtor,我 知道 啊
1,1.0,IfKnowDebtor,没 听 过 这个 名字
1,1.0,IfKnowDebtor,怎么 会 认识 他
0,0.0,IfKnowDebtor,他 以前 是 我 同事 。
0,0.0,IfKnowDebtor,和 他 只是 普通 朋友
0,0.0,IfKnowDebtor,我 是 他 哥 干嘛
0,0.0,IfKnowDebtor,他 是 我 前男友
0,0.0,IfKnowDebtor,是   怎么 了
0,1.0,IfKnowDebtor,他 是 干嘛 的 ？ 不 认识
0,0.0,IfKnowDebtor,她 是 我 的 同事
1,1.0,IfKnowDebtor,一点 印象 没有
1,1.0,IfKnowDebtor,不 晓得 是 哪个 喃 哈哈哈
0,0.0,IfKnowDebtor,我 是 他 老公   你 找 她 什么 事
0,0.0,IfKnowDebtor,她 是 我 男朋友
1,1.0,IfKnowDebtor,怎么 可能 有人 起 这种 名字 呢   太 难听 了
1,1.0,IfKnowDebtor,没听说过 吧
0,0.0,IfKnowDebtor,我 是 他 哥哈
0,0.0,IfKnowDebtor,她 是 我 的 同学
1,1.0,IfKnowDebtor,你 打错 了
0,0.0,IfKnowDebtor,XX 吗   我 认识
1,1.0,IfKnowDebtor,你查 清楚 再 打电话   我 怎么 知道 谁 是 张 三
1,1.0,IfKnowDebtor,以前 认识   现在 不 认识 了
0,0.0,IfKnowDebtor,以前 同事 不 联系 了
1,1.0,IfKnowDebtor,认 不到 这个 人 哦   你 找 错 人 了 吧
0,0.0,IfKnowDebtor,认识
0,0.0,IfKnowDebtor,我 是 他 朋友
1,1.0,IfKnowDebtor,再 打要 报警
1,1.0,IfKnowDebtor,俺 不 认识 哟
1,1.0,IfKnowDebtor,认不倒 哦 。
0,0.0,IfKnowDebtor,是 我 儿子   咋个 喃
0,0.0,IfKnowDebtor,他 是 我 以前 的 员工
1,0.0,IfKnowDebtor,我 不 知道 该 说 什么 好
0,0.0,IfKnowDebtor,他 怎么 了 ？
0,0.0,IfKnowDebtor,他 欠 很多 钱 跑掉 了
1,1.0,IfKnowDebtor,哪个 哦   认不倒 。
0,0.0,IfKnowDebtor,他 是 我 房东
1,1.0,IfKnowDebtor,不 认识   XX 是 谁
1,1.0,IfKnowDebtor,别 给 我 打电话
0,0.0,IfKnowDebtor,嗯   我 是 他 朋友   我待会 让 他 联系 你
1,1.0,IfKnowDebtor,电话费 不要 钱 啊 ？ 天天 乱打 。
0,0.0,IfKnowDebtor,她 是 我 奶奶
0,0.0,IfKnowDebtor,你 自己 联系 他
1,1.0,IfKnowDebtor,不 认识   你 打错 了   有病 吧
1,1.0,IfKnowDebtor,你 找 别人 问问
0,0.0,IfKnowDebtor,是 他 哥哥
1,1.0,IfKnowDebtor,认求 不到 阿
0,0.0,IfKnowDebtor,他 是 我 的 同事
0,0.0,IfKnowDebtor,是 啊 ！
0,0.0,IfKnowDebtor,我 认识   你 找 他 咋子
0,0.0,IfKnowDebtor,失踪 了
0,0.0,IfKnowDebtor,我 认识
0,0.0,IfKnowDebtor,我 是 他 的 姑姑
0,0.0,IfKnowDebtor,联系 不上
0,0.0,IfKnowDebtor,我 二叔
0,0.0,IfKnowDebtor,我们 是 初中 同学
1,1.0,IfKnowDebtor,谁 啊   不 知道
0,0.0,IfKnowDebtor,认识   你 来 我 带你去 他家 啊
0,0.0,IfKnowDebtor,他 喝酒 去 了
0,0.0,IfKnowDebtor,我 找 他
0,0.0,IfKnowDebtor,我 是 他 大爷
0,0.0,IfKnowDebtor,她 是 我 同事
1,1.0,IfKnowDebtor,不 认得
0,0.0,IfKnowDebtor,貌似 记得 这个 人
1,1.0,IfKnowDebtor,不 晓得 没意思
0,0.0,IfKnowDebtor,他 住院 了
1,1.0,IfKnowDebtor,不会 是 你 搞错 了 哇
0,0.0,IfKnowDebtor,他 是 我 朋友 。
0,0.0,IfKnowDebtor,咋 可能 不 认识 他 龟儿子 哦   是不是 有 惹 啥子 事情 了
0,0.0,IfKnowDebtor,他 在 喝酒 呢
1,1.0,IfKnowDebtor,不 认识   别 再 打 了
1,1.0,IfKnowDebtor,我 已经 跟 你 说 了 我 不 认识
0,0.0,IfKnowDebtor,我 是 他 姑
1,1.0,IfKnowDebtor,认识 个球
0,0.0,IfKnowDebtor,我会 转告
0,0.0,IfKnowDebtor,他 就 住 我 旁边
0,0.0,IfKnowDebtor,她 是 我 姨夫
0,0.0,IfKnowDebtor,他 去 医院 了
0,0.0,IfKnowDebtor,以前 同事
0,0.0,IfKnowDebtor,俺 是 他 哥
1,1.0,IfKnowDebtor,不 知道 别问 我
0,0.0,IfKnowDebtor,嗯 哼
1,1.0,IfKnowDebtor,我 不 知道 TIMESERIES 张三是 谁
0,0.0,IfKnowDebtor,他 在 上班
1,1.0,IfKnowDebtor,我 认识 的 人 没有 叫 张 三 的
0,0.0,IfKnowDebtor,认识   他 去 俄罗斯 看 世界杯 了
1,1.0,IfKnowDebtor,再 打 我 就 报警 了
0,0.0,IfKnowDebtor,他 就 住 我 楼下
0,0.0,IfKnowDebtor,他 在 我 边上
0,0.0,IfKnowDebtor,你 自己 去 找 他
0,0.0,IfKnowDebtor,嗯   我 认识 哈哈哈
1,1.0,IfKnowDebtor,我 干嘛 要是 认识 他 啊
1,1.0,IfKnowDebtor,我 从不 认识 叫 这个 名字 的
1,1.0,IfKnowDebtor,你 在 打电话 给 别人 吧  
1,1.0,IfKnowDebtor,你 搞错 了 哇
1,1.0,IfKnowDebtor,不 晓得 哪里 来 的 人
0,0.0,IfKnowDebtor,去 外地 了   换 号码 了
0,0.0,IfKnowDebtor,他 不 在   什么 事
0,0.0,IfKnowDebtor,晓得 者
0,0.0,IfKnowDebtor,听说 过   没 见过面 。
0,1.0,IfKnowDebtor,他 多 大
0,0.0,IfKnowDebtor,咋 可能 不 认识 他 龟儿子 哦   是不是 有 惹 啥子 事情 了
1,1.0,IfKnowDebtor,有 毛病 。 你们 自己 打电话 给 他  
1,1.0,IfKnowDebtor,别 打电话 烦 我   不 认识
1,1.0,IfKnowDebtor,没有 联系电话  
0,0.0,IfKnowDebtor,他 去 国外 了
0,0.0,IfKnowDebtor,我 是 她 同窗
0,0.0,IfKnowDebtor,他 是 我 姨夫
0,0.0,IfKnowDebtor,对   我 认识
0,0.0,IfKnowDebtor,俺 是 他 爹
0,0.0,IfKnowDebtor,你 说 的 是 张三么者
1,1.0,IfKnowDebtor,怎么 又 这种 名字   太 难听 了
0,0.0,IfKnowDebtor,好像
0,0.0,IfKnowDebtor,我 是 他 的 姑
0,0.0,IfKnowDebtor,认识 啊
1,1.0,IfKnowDebtor,你 不要 打 我 电话   我 不 认识 什么 张三李四 王二麻 的
1,1.0,IfKnowDebtor,听 都 没 听 过 。
1,1.0,IfKnowDebtor,你们   闲得 慌 啊   天天 打 骚扰电话 来 ！
0,0.0,IfKnowDebtor,认识   但 他 是 无赖   不会 还 钱
1,1.0,IfKnowDebtor,谁   不 知道
0,0.0,IfKnowDebtor,嗯   认识 。 你们 自己 找 他 去 啊 ？
0,0.0,IfKnowDebtor,认识   我 是 她 姐
0,0.0,IfKnowDebtor,他 是 我 的 姑姑
0,0.0,IfKnowDebtor,晓得 他   他 怎么 了 ？
0,0.0,IfKnowDebtor,我 是 他 老板
0,0.0,IfKnowDebtor,欠 了 我 钱
1,1.0,IfKnowDebtor,不 知道 你 在 说 什么
0,0.0,IfKnowDebtor,认识   你 找 他 什么 事
1,1.0,IfKnowDebtor,不 认识 怎么 老是 有人 找 他
0,1.0,IfKnowDebtor,我 认识 的 人 叫 这个 名字 的 多 了   你 说 具体 点   我 才 晓得 。
0,0.0,IfKnowDebtor,我 是 她 舅舅
0,0.0,IfKnowDebtor,你好 我 是 他 母亲
0,0.0,IfKnowDebtor,认识   他 是 我 初中 同学
0,0.0,IfKnowDebtor,前 同事
0,0.0,IfKnowDebtor,我 是 他 表姐
0,1.0,IfKnowDebtor,怎么 总是 找 他 啊
1,1.0,IfKnowDebtor,打 错 电话 了
0,0.0,IfKnowDebtor,我 他 邻居
0,0.0,IfKnowDebtor,找 他 干嘛
1,1.0,IfKnowDebtor,从不 认识
