split_text,classifier,label
我是他父亲，有啥事,IfKnowDebtor,0
我是他父亲，有啥事,IfKnowDebtor,0
我是他父母,IfKnowDebtor,0
我是他父母的朋友,IfKnowDebtor,0
我是他爷爷,IfKnowDebtor,0
我是他爸,IfKnowDebtor,0
我是他爸有什么事情,IfKnowDebtor,0
我是他爸有什么事情,IfKnowDebtor,0
我是他爸爸,IfKnowDebtor,0
我是他爹,IfKnowDebtor,0
我是他男朋友,IfKnowDebtor,0
我是他的上司,IfKnowDebtor,0
我是他的二舅,IfKnowDebtor,0
我是他的亲戚,IfKnowDebtor,0
我是他的前女友,IfKnowDebtor,0
我是他的前男友,IfKnowDebtor,0
我是他的同事,IfKnowDebtor,0
我是他的同学,IfKnowDebtor,0
我是他的同窗,IfKnowDebtor,0
我是他的大爷,IfKnowDebtor,0
我是他的女朋友,IfKnowDebtor,0
我是他的奶奶,IfKnowDebtor,0
我是他的妈,IfKnowDebtor,0
我是他的妈妈,IfKnowDebtor,0
我是他的姑,IfKnowDebtor,0
我是他的姑姑,IfKnowDebtor,0
我是他的姨夫,IfKnowDebtor,0
我是他的姨爹,IfKnowDebtor,0
我是他的工友,IfKnowDebtor,0
我是他的房东,IfKnowDebtor,0
我是他的朋友,IfKnowDebtor,0
我是他的爷爷,IfKnowDebtor,0
我是他的爸,IfKnowDebtor,0
我是他的爸爸,IfKnowDebtor,0
我是他的男朋友,IfKnowDebtor,0
我是他的老板,IfKnowDebtor,0
我是他的舅,IfKnowDebtor,0
我是他的舅舅,IfKnowDebtor,0
我是他的邻居,IfKnowDebtor,0
我是他祖宗,IfKnowDebtor,0
我是他老公,IfKnowDebtor,0
我是他老公，你找她什么事,IfKnowDebtor,0
我是他老公，你找她什么事,IfKnowDebtor,0
我是他老婆,IfKnowDebtor,0
我是他老师,IfKnowDebtor,0
我是他老板,IfKnowDebtor,0
我是他老爸。有事吗,IfKnowDebtor,0
我是他老爸。有事吗,IfKnowDebtor,0
我是他舅,IfKnowDebtor,0
我是他舅舅,IfKnowDebtor,0
我是他舅舅，你是谁,IfKnowDebtor,0
我是他表姐,IfKnowDebtor,0
我是他邻居,IfKnowDebtor,0
我是他队友,IfKnowDebtor,0
我是做生意的，接触人多，不知道哪一个,IfKnowDebtor,1
我是她上司,IfKnowDebtor,0
我是她二舅,IfKnowDebtor,0
我是她亲戚,IfKnowDebtor,0
我是她前女友,IfKnowDebtor,0
我是她前男友,IfKnowDebtor,0
我是她同事,IfKnowDebtor,0
我是她同学,IfKnowDebtor,0
我是她同窗,IfKnowDebtor,0
我是她大爷,IfKnowDebtor,0
我是她女朋友,IfKnowDebtor,0
我是她奶奶,IfKnowDebtor,0
我是她妈,IfKnowDebtor,0
我是她妈妈,IfKnowDebtor,0
我是她姑,IfKnowDebtor,0
我是她姑姑,IfKnowDebtor,0
我是她姨夫,IfKnowDebtor,0
我是她姨爹,IfKnowDebtor,0
我是她工友,IfKnowDebtor,0
我是她房东,IfKnowDebtor,0
我是她朋友,IfKnowDebtor,0
我是她爷爷,IfKnowDebtor,0
我是她爸,IfKnowDebtor,0
我是她爸爸,IfKnowDebtor,0
我是她男朋友,IfKnowDebtor,0
我是她的上司,IfKnowDebtor,0
我是她的二舅,IfKnowDebtor,0
我是她的亲戚,IfKnowDebtor,0
我是她的前女友,IfKnowDebtor,0
我是她的前男友,IfKnowDebtor,0
我是她的同事,IfKnowDebtor,0
我是她的同学,IfKnowDebtor,0
我是她的同窗,IfKnowDebtor,0
我是她的大爷,IfKnowDebtor,0
我是她的女朋友,IfKnowDebtor,0
我是她的奶奶,IfKnowDebtor,0
我是她的妈,IfKnowDebtor,0
我是她的妈妈,IfKnowDebtor,0
我是她的姑,IfKnowDebtor,0
我是她的姑姑,IfKnowDebtor,0
我是她的姨夫,IfKnowDebtor,0
我是她的姨爹,IfKnowDebtor,0
我是她的工友,IfKnowDebtor,0
我是她的房东,IfKnowDebtor,0
我是她的朋友,IfKnowDebtor,0
我是她的爷爷,IfKnowDebtor,0
我是她的爸,IfKnowDebtor,0
我是她的爸爸,IfKnowDebtor,0
我是她的男朋友,IfKnowDebtor,0
我是她的老板,IfKnowDebtor,0
我是她的舅,IfKnowDebtor,0
我是她的舅舅,IfKnowDebtor,0
我是她的邻居,IfKnowDebtor,0
我是她老板,IfKnowDebtor,0
我是她舅,IfKnowDebtor,0
我是她舅舅,IfKnowDebtor,0
我是她邻居,IfKnowDebtor,0
我是爱人,IfKnowDebtor,0
我是老人家，不认识,IfKnowDebtor,1
我晓得,IfKnowDebtor,0
我晓得这个人，我隔壁,IfKnowDebtor,0
我有听说过他,IfKnowDebtor,0
我有听说过她,IfKnowDebtor,0
我有空就告诉他,IfKnowDebtor,0
我没办法转告,IfKnowDebtor,0
我没听说过他,IfKnowDebtor,1
我没听说过她,IfKnowDebtor,1
我没听过这个名字,IfKnowDebtor,1
我没这个朋友啊,IfKnowDebtor,1
我现在来联系他,IfKnowDebtor,0
我现在没和她在一起,IfKnowDebtor,0
我现在没有和她在一起,IfKnowDebtor,0
我真不认识他,IfKnowDebtor,1
我真的不认识,IfKnowDebtor,1
我知道,IfKnowDebtor,0
我知道啊,IfKnowDebtor,0
我给他说,IfKnowDebtor,0
我给他说,IfKnowDebtor,0
我联系不上他,IfKnowDebtor,0
我表弟,IfKnowDebtor,0
我认不到你说的那个人,IfKnowDebtor,1
我认识,IfKnowDebtor,0
我认识他,IfKnowDebtor,0
我认识他，但是很久不联系了,IfKnowDebtor,0
我认识啊,IfKnowDebtor,0
我认识的人叫这个名字的多了，你说具体点，我才晓得。,IfKnowDebtor,0
我认识的人叫这个名字的多了，你说具体点，我才晓得。,IfKnowDebtor,0
我认识的人没有叫张三的,IfKnowDebtor,1
我认识，但是不认识你,IfKnowDebtor,0
我认识，你找他咋子,IfKnowDebtor,0
我认识，你找他咋子,IfKnowDebtor,0
我认识，我也认识你,IfKnowDebtor,0
我跟他没联系了,IfKnowDebtor,0
我身边没有人认识，你在问下别人吧。,IfKnowDebtor,1
我身边没有姓张的人,IfKnowDebtor,1
我这是刚办的号码不认识你说的这个人！,IfKnowDebtor,1
我这边没有这个人,IfKnowDebtor,1
我这里不是你要找的人,IfKnowDebtor,1
我都不知道他是干嘛的,IfKnowDebtor,1
我都已经说了不认识了,IfKnowDebtor,1
才换的电话不认识,IfKnowDebtor,1
打了好多电话，不认识，不知道，,IfKnowDebtor,1
打架被抓了,IfKnowDebtor,0
打错了,IfKnowDebtor,1
打错了。,IfKnowDebtor,1
打错了不知道。,IfKnowDebtor,1
打错了吧,IfKnowDebtor,1
打错电话了,IfKnowDebtor,1
打麻将认识的,IfKnowDebtor,0
找不到,IfKnowDebtor,0
找不到了,IfKnowDebtor,0
找不到人了,IfKnowDebtor,0
找他什么事,IfKnowDebtor,0
找他什么事,IfKnowDebtor,0
找他干嘛,IfKnowDebtor,0
找他有什么事,IfKnowDebtor,0
找他有什么事,IfKnowDebtor,0
找我也没有用,IfKnowDebtor,1
找错人了,IfKnowDebtor,1
搞错了,IfKnowDebtor,1
搞错了吧，挂机,IfKnowDebtor,1
断绝关系了,IfKnowDebtor,0
早就不联系了，不熟,IfKnowDebtor,0
早就没联系了,IfKnowDebtor,0
早就消失了,IfKnowDebtor,0
早就说过了不认识,IfKnowDebtor,1
是,IfKnowDebtor,0
是他以前的客户,IfKnowDebtor,0
是他同事,IfKnowDebtor,0
是他同学,IfKnowDebtor,0
是他哥哥,IfKnowDebtor,0
是他妈,IfKnowDebtor,0
是他妈妈,IfKnowDebtor,0
是他妹妹,IfKnowDebtor,0
是他姐,IfKnowDebtor,0
是他姐姐,IfKnowDebtor,0
是他家人,IfKnowDebtor,0
是他弟弟,IfKnowDebtor,0
是他朋友,IfKnowDebtor,0
是他爱人,IfKnowDebtor,0
是他父亲,IfKnowDebtor,0
是他爷爷,IfKnowDebtor,0
是他爸爸,IfKnowDebtor,0
是以前厂里的同事，不联系了,IfKnowDebtor,0
是同学,IfKnowDebtor,0
是啊,IfKnowDebtor,0
是啊！,IfKnowDebtor,0
是我儿子，咋个喃,IfKnowDebtor,0
是朋友,IfKnowDebtor,0
是朋友的朋友,IfKnowDebtor,0
是朋友，怎么了,IfKnowDebtor,0
是的，他咋了？,IfKnowDebtor,0
是的，我很忙,IfKnowDebtor,0
是的，我认识，找他什么事,IfKnowDebtor,0
是的，有事吗,IfKnowDebtor,0
是的，认识,IfKnowDebtor,0
是，好多年的朋友了。,IfKnowDebtor,0
是，怎么了,IfKnowDebtor,0
晓不得。你们有听过的么？,IfKnowDebtor,1
晓得,IfKnowDebtor,0
晓得他，他不在这边。,IfKnowDebtor,0
晓得他，他怎么了？,IfKnowDebtor,0
晓得哇,IfKnowDebtor,0
晓得哈,IfKnowDebtor,0
晓得哈哈哈,IfKnowDebtor,0
晓得者,IfKnowDebtor,0
晓得，没意思,IfKnowDebtor,0
最近他有没有和你联系啊,IfKnowDebtor,0
最近没有联系，看到的话联系一下！,IfKnowDebtor,0
最近没联系,IfKnowDebtor,0
有什么事都不要找我,IfKnowDebtor,1
有他前女友,IfKnowDebtor,0
有印象，没聊过。,IfKnowDebtor,0
有毛病。你们自己打电话给他，,IfKnowDebtor,1
有点印象,IfKnowDebtor,0
有过联系,IfKnowDebtor,0
有这样的人？,IfKnowDebtor,1
朋友,IfKnowDebtor,0
朋友的同学，只见过一次,IfKnowDebtor,0
朋友的朋友,IfKnowDebtor,0
杀马特的名字，没听过,IfKnowDebtor,1
根本不知道这个人。,IfKnowDebtor,1
根本不认识,IfKnowDebtor,1
根本就没有这个人,IfKnowDebtor,1
根本没听过这个名字,IfKnowDebtor,1
欠了我钱,IfKnowDebtor,0
欠我钱不接电话,IfKnowDebtor,0
欠钱太多跑路了,IfKnowDebtor,0
死了,IfKnowDebtor,1
死了,IfKnowDebtor,1
毛根儿朋友。,IfKnowDebtor,0
没交集,IfKnowDebtor,1
没人认识,IfKnowDebtor,1
没人认识。,IfKnowDebtor,1
没印象,IfKnowDebtor,1
没印象了,IfKnowDebtor,1
没印象，他是一个明星吗,IfKnowDebtor,1
没听倒过。,IfKnowDebtor,1
没听说,IfKnowDebtor,1
没听说过,IfKnowDebtor,1
没听说过·,IfKnowDebtor,1
没听说过。,IfKnowDebtor,1
没听说过吧,IfKnowDebtor,1
没听说过哈,IfKnowDebtor,1
没听说过哈哈哈,IfKnowDebtor,1
没听说过啊,IfKnowDebtor,1
没听说过这个人,IfKnowDebtor,1
没听说过这个人，这个人是哪个嘛,IfKnowDebtor,1
没听说过阿,IfKnowDebtor,1
没听过,IfKnowDebtor,1
没听过。,IfKnowDebtor,1
没听过哈,IfKnowDebtor,1
没听过喃,IfKnowDebtor,1
没听过喃哈,IfKnowDebtor,1
没听过喃哈哈哈,IfKnowDebtor,1
没听过喃啊,IfKnowDebtor,1
没听过喃阿,IfKnowDebtor,1
没听过喃，没意思,IfKnowDebtor,1
没听过这个人,IfKnowDebtor,1
没听过这个名子,IfKnowDebtor,1
没听过这个名字,IfKnowDebtor,1
没听过这名字,IfKnowDebtor,1
没听过这名字，,IfKnowDebtor,1
没得啥子记忆,IfKnowDebtor,1
没打过交道,IfKnowDebtor,1
没有印象,IfKnowDebtor,1
没有听说过,IfKnowDebtor,1
没有听过,IfKnowDebtor,1
没有必要去联系,IfKnowDebtor,0
没有联系,IfKnowDebtor,1
没有联系电话，,IfKnowDebtor,1
没有这个人,IfKnowDebtor,1
没见过,IfKnowDebtor,1
没见过几次，咋的？,IfKnowDebtor,0
没记忆,IfKnowDebtor,1
现在做牢了，抢劫,IfKnowDebtor,0
现在没有联系了,IfKnowDebtor,0
现在联系不上,IfKnowDebtor,0
现在联系不到,IfKnowDebtor,0
现在联系不到了,IfKnowDebtor,0
生病了，一直在医院,IfKnowDebtor,0
电话刚办的,IfKnowDebtor,1
看号码对吗,IfKnowDebtor,1
真不知道这个人,IfKnowDebtor,1
真不认识,IfKnowDebtor,1
真不认识，不要在打了,IfKnowDebtor,1
真的不认识,IfKnowDebtor,1
真难听,IfKnowDebtor,1
知道,IfKnowDebtor,0
知道了会告诉,IfKnowDebtor,0
知道名字不熟悉,IfKnowDebtor,0
知道啊,IfKnowDebtor,0
算了吧 我联系不上,IfKnowDebtor,0
算是吧,IfKnowDebtor,0
老是打电话,IfKnowDebtor,0
老是骚扰干什么,IfKnowDebtor,0
联系不上,IfKnowDebtor,0
联系不到,IfKnowDebtor,0
联系不到了,IfKnowDebtor,0
联系方式都拉黑了,IfKnowDebtor,0
肯定知道,IfKnowDebtor,0
肯定知道啊,IfKnowDebtor,0
被车撞了,IfKnowDebtor,0
见过几次，不熟,IfKnowDebtor,0
见过几次，还好吧。,IfKnowDebtor,0
见过面,IfKnowDebtor,0
见鬼老，不认识,IfKnowDebtor,1
认不倒。,IfKnowDebtor,1
认不倒哦。,IfKnowDebtor,1
认不到,IfKnowDebtor,1
认不到这个人哦，你找错人了吧,IfKnowDebtor,1
认得，好多年没见了。,IfKnowDebtor,0
认求不到,IfKnowDebtor,1
认求不到呢,IfKnowDebtor,1
认求不到哈,IfKnowDebtor,1
认求不到哦也,IfKnowDebtor,1
认求不到哦呢,IfKnowDebtor,1
认求不到哦哈哈哈,IfKnowDebtor,1
认求不到哦嗯,IfKnowDebtor,1
认求不到哦阿,IfKnowDebtor,1
认求不到啊,IfKnowDebtor,1
认求不到没意思,IfKnowDebtor,1
认求不到阿,IfKnowDebtor,1
认识,IfKnowDebtor,0
认识。我是他同学，有事我可以让他给你回电话,IfKnowDebtor,0
认识一个聚会上认识的不太熟,IfKnowDebtor,0
认识不熟,IfKnowDebtor,0
认识不熟，别找我，挂机,IfKnowDebtor,0
认识个球,IfKnowDebtor,1
认识个球,IfKnowDebtor,1
认识他,IfKnowDebtor,0
认识他还欠我钱呢！联系不上。,IfKnowDebtor,0
认识哦,IfKnowDebtor,0
认识哦，但是我们有好几年没联系了，他还欠我几千块钱,IfKnowDebtor,0
认识啊,IfKnowDebtor,0
认识啊干嘛跟你说！你谁啊？,IfKnowDebtor,0
认识啊怎么了,IfKnowDebtor,0
认识啊，什么事,IfKnowDebtor,0
认识啊，他是我一个客户，怎么了,IfKnowDebtor,0
认识啊，我是他同事,IfKnowDebtor,0
认识啊，我是他同学,IfKnowDebtor,0
认识啊，我是他最好的朋友,IfKnowDebtor,0
认识很多年了，他出啥事了？,IfKnowDebtor,0
认识我在外地不知道情况或债在外地,IfKnowDebtor,0
认识是我朋友的朋友,IfKnowDebtor,0
认识是认识，但是也不是很熟，你是想从我这了解他吗？如果是这样很抱歉我也帮不了你,IfKnowDebtor,0
认识没联系,IfKnowDebtor,0
认识的,IfKnowDebtor,0
认识联系不到,IfKnowDebtor,0
认识这个人你们找他？,IfKnowDebtor,0
认识这么了,IfKnowDebtor,0
认识，一起喝酒认识的，不太熟,IfKnowDebtor,0
认识，一起打球认识的，很久不联系了,IfKnowDebtor,0
认识，他不就是傻根吗,IfKnowDebtor,0
认识，他出门了，现在不在，等会儿打过来吧,IfKnowDebtor,0
认识，他去俄罗斯看世界杯了,IfKnowDebtor,0
认识，他去新疆了,IfKnowDebtor,0
认识，他昨晚才到巴西的,IfKnowDebtor,0
认识，他是我初中同学,IfKnowDebtor,0
认识，他是我小学同学,IfKnowDebtor,0
认识，他是我老婆，有事你说,IfKnowDebtor,0
认识，他是我高中同学,IfKnowDebtor,0
认识，他还欠我钱没还呢,IfKnowDebtor,0
认识，以前同事，他已经辞职了,IfKnowDebtor,0
认识，会转告,IfKnowDebtor,0
认识，但他是无赖，不会还钱,IfKnowDebtor,0
认识，但很长时间不联系了,IfKnowDebtor,0
认识，但是不联系,IfKnowDebtor,0
认识，但是两三年没联系了,IfKnowDebtor,0
认识，但是他已经死了几年了,IfKnowDebtor,1
认识，但是他已经死了几年了,IfKnowDebtor,1
认识，你找他什么事,IfKnowDebtor,0
认识，你有事吗,IfKnowDebtor,0
认识，你来我带你去他家啊,IfKnowDebtor,0
认识，你谁啊？,IfKnowDebtor,0
认识，你谁啊？哪根葱？,IfKnowDebtor,0
认识，只是朋友,IfKnowDebtor,0
认识，咋啦,IfKnowDebtor,0
认识，她去悉尼了,IfKnowDebtor,0
认识，她回老家了,IfKnowDebtor,0
认识，已经联系不上,IfKnowDebtor,0
认识，我是他妈,IfKnowDebtor,0
认识，我是他妹,IfKnowDebtor,0
认识，我是他妹妹,IfKnowDebtor,0
认识，我是他姐,IfKnowDebtor,0
认识，我是他室友，怎么了,IfKnowDebtor,0
认识，我是他家人,IfKnowDebtor,0
认识，我是他爸,IfKnowDebtor,0
认识，我是他领导。有事我可以传达,IfKnowDebtor,0
认识，我是她妈,IfKnowDebtor,0
认识，我是她妹,IfKnowDebtor,0
认识，我是她妹妹,IfKnowDebtor,0
认识，我是她姐,IfKnowDebtor,0
认识，我是她爸,IfKnowDebtor,0
认识，昨晚还一起喝酒了呢,IfKnowDebtor,0
认识，是我一个村的,IfKnowDebtor,0
认识，是我前男友,IfKnowDebtor,0
认识，是我大学同学,IfKnowDebtor,0
认识，是隔壁村的,IfKnowDebtor,0
认识，那又怎么样,IfKnowDebtor,0
认识？没有。,IfKnowDebtor,1
记不到,IfKnowDebtor,1
记不得,IfKnowDebtor,1
记不清,IfKnowDebtor,1
记不起,IfKnowDebtor,1
说不认识还给我打,IfKnowDebtor,1
说了不认识了,IfKnowDebtor,1
说了不认识，不要打我电话,IfKnowDebtor,1
说了不认识，她妈的不要在打,IfKnowDebtor,1
说多次不认识,IfKnowDebtor,1
请不要在打这个电话了,IfKnowDebtor,1
谁呀这是,IfKnowDebtor,1
谁啊，不知道,IfKnowDebtor,1
谁啊，不认识,IfKnowDebtor,1
谁啊，不认识,IfKnowDebtor,1
谁啊，没听过，不认识,IfKnowDebtor,1
谁，不知道,IfKnowDebtor,1
谁，不认识，你打错了,IfKnowDebtor,1
貌似记得这个人,IfKnowDebtor,0
跟我没关系,IfKnowDebtor,1
还有这名字,IfKnowDebtor,1
这个人啊不熟,IfKnowDebtor,0
这个人是谁啊,IfKnowDebtor,1
这个人是谁没有听过,IfKnowDebtor,1
这个人没有印象,IfKnowDebtor,1
这个名字不清楚,IfKnowDebtor,1
这个名字很恶心,IfKnowDebtor,1
这个名字没有印象,IfKnowDebtor,1
这个名字现在还有人在用,IfKnowDebtor,1
这个龟孙，我也找他很久了,IfKnowDebtor,0
这么垃圾的名字吗,IfKnowDebtor,1
这么难听的名字也有人用啊,IfKnowDebtor,1
这么难听的名字吗,IfKnowDebtor,1
这人干嘛的,IfKnowDebtor,1
这人怎么可能认识,IfKnowDebtor,1
这人是什么地方的,IfKnowDebtor,1
这人是干嘛的,IfKnowDebtor,1
这人谁啊,IfKnowDebtor,1
这人那里的,IfKnowDebtor,1
这什么弱智起的名字啊,IfKnowDebtor,1
这卡是我刚办理的,IfKnowDebtor,1
这名字听都没听过,IfKnowDebtor,1
这名字太好笑了,IfKnowDebtor,1
这名字好搞笑,IfKnowDebtor,1
这明显是不可能的,IfKnowDebtor,1
这是我刚买的号码,IfKnowDebtor,1
这是我家里人的号码给我用的,IfKnowDebtor,1
这是我爱人电话，,IfKnowDebtor,0
这是朋友办理的手机号,IfKnowDebtor,1
这是谁,IfKnowDebtor,1
这有这么个人？,IfKnowDebtor,1
这里没这个人,IfKnowDebtor,1
通过彭有见过几次面,IfKnowDebtor,0
那是我姐姐,IfKnowDebtor,0
都没听说过,IfKnowDebtor,1
都没有听过这个名字。,IfKnowDebtor,1
都说多少次了不认识,IfKnowDebtor,1
